web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,etat,marque,annee,boite_vitesse,adresse,prix,image_lien-src
"1706253703-420","https://www.expat-dakar.com/voitures?page=9","PEUGEOT 308 2015 Model HDI T9
D'occasionPeugeot2015Manuelle
Colobane,
Dakar

Hier, 13:46

Vendeur vérifié

5 300 000 F Cfa

777383457","https://www.expat-dakar.com/annonce/peugeot-308-2015-model-hdi-t9-5989747","D'occasion","Peugeot","2015","Manuelle","Colobane

Dakar","5 300 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/dc7de162601d951fca35c6859be82686/-/horizon-files-prod/ed/picture/q0gw0zzk/81972a54519c693066a3cb1a87fcf69d0388910f.jpg"
"1706253708-421","https://www.expat-dakar.com/voitures?page=8","KIA SPORTAGE 2014
VenantKia2014Automatique
Mermoz,
Dakar

Hier, 13:55

7 500 000 F Cfa

771923738","https://www.expat-dakar.com/annonce/kia-sportage-2014-5989752","Venant","Kia","2014","Automatique","Mermoz

Dakar","7 500 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/bd61874fe710727da6278f8e2052bfa7/-/horizon-files-prod/ed/picture/q8v5xddn/f6df32f5e8bd44d572a985d7762fcf8b7201d405.jpg"
"1706253710-422","https://www.expat-dakar.com/voitures?page=8","Kia sportage
VenantKia2017Automatique
Ouest foire,
Dakar

Hier, 13:56

13 000 000 F Cfa

771182598","https://www.expat-dakar.com/annonce/kia-sportage-5984418","Venant","Kia","2017","Automatique","Ouest foire

Dakar","13 000 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/b450701f6af3155534510df5ef3d45c7/-/horizon-files-prod/ed/picture/qdekjr6r/97857d243bff76e6cf60f81dd7bd46bfbc82b565.jpg"
"1706253712-423","https://www.expat-dakar.com/voitures?page=8","KIA SORENTO 2016
VenantKia2016Automatique
Mermoz,
Dakar

Hier, 14:07

8 900 000 F Cfa

771923738","https://www.expat-dakar.com/annonce/kia-sorento-2016-5989764","Venant","Kia","2016","Automatique","Mermoz

Dakar","8 900 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/2f07c64f1658b3a2028aefc1bf36d6a3/-/horizon-files-prod/ed/picture/qenqj7jd/56a48199fe9eb86832decc9af34a4ff29db9e507.jpg"
"1706253715-424","https://www.expat-dakar.com/voitures?page=8","TOYOTA RAV4 2015
VenantToyota2015Automatique
Colobane,
Dakar

Hier, 14:17

Vendeur vérifié

14 000 000 F Cfa

775631470","https://www.expat-dakar.com/annonce/toyota-rav4-2015-5977910","Venant","Toyota","2015","Automatique","Colobane

Dakar","14 000 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/d376f825f7f1141bd6deff49f39919c6/-/horizon-files-prod/ed/picture/qrzv07z8/cc6df9290d81b3f0e556079a51dd2e78d4266334.jpg"
"1706253717-425","https://www.expat-dakar.com/voitures?page=8","BMW X5 Xdrive 2015
VenantBMW2015Automatique
Sacré-cœur,
Dakar

Hier, 14:28

19 500 000 F Cfa

778169439

778169439","https://www.expat-dakar.com/annonce/bmw-x5-xdrive-2015-5224914","Venant","BMW","2015","Automatique","Sacré-cœur

Dakar","19 500 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/5a718d86306cf7b9ccf1674b3cda0c12/-/horizon-files-prod/ed/picture/qkrmpkp5/eac25b831e6382ce37e877e6ad66b93f1f5c3920.jpg"
"1706253720-426","https://www.expat-dakar.com/voitures?page=8","Jeep Grand Cherokee Overland 2015
VenantJeep2015Automatique
Sacré-cœur,
Dakar

Hier, 14:29

15 500 000 F Cfa

778169439

778169439","https://www.expat-dakar.com/annonce/jeep-grand-cherokee-overland-2015-5227394","Venant","Jeep","2015","Automatique","Sacré-cœur

Dakar","15 500 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/1a8c2b57b19f278d1a3d7f5f7a77a657/-/horizon-files-prod/ed/picture/qwemgdk4/d7be011c37242b6831e05cce071ca33d82abb39e.jpg"
"1706253722-427","https://www.expat-dakar.com/voitures?page=8","Hyundai Santafe Diesel 2015 4*4
VenantHyundai2015Automatique
Sacré-cœur,
Dakar

Hier, 14:35

11 000 000 F Cfa

12 000 000 F Cfa

Économisez 8.3%

778169439

778169439","https://www.expat-dakar.com/annonce/hyundai-santafe-diesel-2015-44-5340796","Venant","Hyundai","2015","Automatique","Sacré-cœur

Dakar","12 000 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/a7ed42fdda4b17a4e725a37f51a5c394/-/horizon-files-prod/ed/picture/q8v0wx8n/7c4936adb76fc64f9dae8ac6542fe1a033138a30.jpg"
"1706253724-428","https://www.expat-dakar.com/voitures?page=8","Ford fiesta
D'occasionFord2011Automatique
Golf,
Dakar

Hier, 14:40

Vendeur vérifié

2 200 000 F Cfa

776762074

776762074

765627272","https://www.expat-dakar.com/annonce/ford-fiesta-5964822","D'occasion","Ford","2011","Automatique","Golf

Dakar","2 200 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/a21a5ed012be4fc9604df9d2b1b146de/-/horizon-files-prod/ed/picture/q6xkzd7n/795832077d84526336630a65dc9653e578114431.jpg"
"1706253727-429","https://www.expat-dakar.com/voitures?page=8","Hyundai Tucson 2017
VenantHyundai2017Automatique
Sacré-cœur,
Dakar

Hier, 14:36

14 000 000 F Cfa

778169439

778169439","https://www.expat-dakar.com/annonce/hyundai-tucson-2017-5231972","Venant","Hyundai","2017","Automatique","Sacré-cœur

Dakar","14 000 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/dc38760c4bcec2ef73a97c0c4c312a85/-/horizon-files-prod/ed/picture/qwemnn4d/36b4977f60077272430e39fa5d74ba570b6efa26.jpg"
"1706253729-430","https://www.expat-dakar.com/voitures?page=8","AUDI Q7 QUATRO 2020
D'occasionAudi2020Automatique
Almadies,
Dakar

Hier, 14:59

39 000 000 F Cfa

777984596","https://www.expat-dakar.com/annonce/audi-q7-quatro-2020-5927833","D'occasion","Audi","2020","Automatique","Almadies

Dakar","39 000 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/9f3666f812fad5271317fc0d091e20a3/-/horizon-files-prod/ed/picture/qxj2gme4/a948d78c5b2c025ea2d772e950d9665b40f0ab08.jpg"
"1706253734-431","https://www.expat-dakar.com/voitures?page=7","PEUGEOT 308 2014
D'occasionPeugeot2014Automatique
Cité Damel,
Dakar

Hier, 14:59

5 300 000 F Cfa

776913661

776316995

763010913","https://www.expat-dakar.com/annonce/peugeot-308-2014-5989812","D'occasion","Peugeot","2014","Automatique","Cité Damel

Dakar","5 300 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/b6cf74115930b88e789cd8bf596a50c1/-/horizon-files-prod/ed/picture/qm5p94qg/96c69f652ea853cff64d76ee4257d41f2d324f72.jpg"
"1706253737-432","https://www.expat-dakar.com/voitures?page=7","MERCEDES BENZ GLE 350 2018
VenantMercedes-Benz2018Automatique
Almadies,
Dakar

Hier, 15:01

28 800 000 F Cfa

777984596","https://www.expat-dakar.com/annonce/mercedes-benz-gle-350-2018-5856358","Venant","Mercedes-Benz","2018","Automatique","Almadies

Dakar","28 800 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/66ff6d680a467f8cfac8c7030c0790d3/-/horizon-files-prod/ed/picture/qkr599w5/2cf653179462ba5b25dab8b51783618f4f464f8f.jpg"
"1706253739-433","https://www.expat-dakar.com/voitures?page=7","BMW X3
D'occasionBMW2014Automatique
Plateau,
Dakar

Hier, 15:01

Vendeur vérifié

12 000 000 F Cfa

709875252","https://www.expat-dakar.com/annonce/bmw-x3-5989618","D'occasion","BMW","2014","Automatique","Plateau

Dakar","12 000 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/f6d29bb7d1d5440e28d2b6cab7302f49/-/horizon-files-prod/ed/picture/qdekj692/c4d9063c106b5fb9307aa3deb612dec3f0e96837.jpg"
"1706253741-434","https://www.expat-dakar.com/voitures?page=7","Ford edge 2014 full options
VenantFord2014Automatique
Liberte 2,
Dakar

Hier, 15:12

5 350 000 F Cfa

777945547","https://www.expat-dakar.com/annonce/ford-edge-2014-full-options-5978155","Venant","Ford","2014","Automatique","Liberte 2

Dakar","5 350 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/1f9805c76921a9d8f2dd18975df85914/-/horizon-files-prod/ed/picture/qxj2zqew/dc129c6fe2417a149ee6f030a6b09cfc8950552d.jpg"
"1706253744-435","https://www.expat-dakar.com/voitures?page=7","Mitsubishi rvr limited
VenantMitsubishi2013
Hann Bel-Air,
Dakar

Hier, 16:42

6 500 000 F Cfa

775169539","https://www.expat-dakar.com/annonce/mitsubishi-rvr-limited-5986012","Venant","Mitsubishi","2013","","Hann Bel-Air

Dakar","6 500 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/e0decc07e836149fae2f6807cf4aaaa6/-/horizon-files-prod/ed/picture/qm5p9ped/285e6c0531ea167e0c374366950862aeb4d84e4d.jpg"
"1706253746-436","https://www.expat-dakar.com/voitures?page=7","CHERY TIGO 8 // SUV 2022
VenantChery2022Automatique
Mbour,
Thiès

Hier, 15:20

775059707","https://www.expat-dakar.com/annonce/chery-tigo-8-suv-2022-5976062","Venant","Chery","2022","Automatique","Mbour

Thiès","","https://i.roamcdn.net/hz/ed/listing-thumb-543w/e860e6fb617644fe3981ecfde7c9f8e0/or%3D90/horizon-files-prod/ed/picture/qdek6997/c3118be6383c01203197ca84bfa2d097d466e8f1.jpg"
"1706253748-437","https://www.expat-dakar.com/voitures?page=7","BMW X5 2017 Xdrive
VenantBMW2017Automatique
Sacré-cœur,
Dakar

Hier, 15:22

25 000 000 F Cfa

778169439

778169439","https://www.expat-dakar.com/annonce/bmw-x5-2017-xdrive-5260755","Venant","BMW","2017","Automatique","Sacré-cœur

Dakar","25 000 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/d680d0f510c8b81fb2d1f73a87787af9/-/horizon-files-prod/ed/picture/qxjdxjw8/38619857af0b4eb664864b6f6535816719ebae1e.jpg"
"1706253751-438","https://www.expat-dakar.com/voitures?page=7","HYUNDAI GRANDEUR 2016
VenantHyundai2016Automatique
Sacré-cœur,
Dakar

Hier, 15:24

7 350 000 F Cfa

776181919

783888792

774599996

766926616","https://www.expat-dakar.com/annonce/hyundai-grandeur-2016-5985066","Venant","Hyundai","2016","Automatique","Sacré-cœur

Dakar","7 350 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/c92dbdf07ca59488958744cb6f2f9873/-/horizon-files-prod/ed/picture/q6xk4xpz/83b7ef2510aac41c3b1658eb3ea0839b5068fd4d.jpg"
"1706253753-439","https://www.expat-dakar.com/voitures?page=7","Toyota Rush
D'occasionToyota2019Manuelle
Dalifort,
Dakar

Hier, 15:24

11 000 000 F Cfa

773142634","https://www.expat-dakar.com/annonce/toyota-rush-5968550","D'occasion","Toyota","2019","Manuelle","Dalifort

Dakar","11 000 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/eba7b12d136f7906f99361a285d8b5d0/-/horizon-files-prod/ed/picture/qwe2j8x6/ad00d66ef945e7f080ae1a940ca9e3c3b6f9f726.jpg"
"1706253756-440","https://www.expat-dakar.com/voitures?page=7","Mazda CX5 2016 version 4x4
VenantMazda2016Automatique
Keur Massar,
Dakar

Hier, 15:49

Vendeur vérifié

10 000 000 F Cfa

778440973

781004522","https://www.expat-dakar.com/annonce/mazda-cx5-2016-version-4x4-5989840","Venant","Mazda","2016","Automatique","Keur Massar

Dakar","10 000 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/7c6692bd6de1d6ccc2e7583e8b4bfe80/-/horizon-files-prod/ed/picture/qdekj6q4/ffe5810d4e589e789727f5f102cf45ee40c0dca3.jpg"
"1706253761-441","https://www.expat-dakar.com/voitures?page=6","Mercedes C43 2016
D'occasionMercedes-Benz2016Automatique
Sicap foire,
Dakar

Hier, 15:51

17 000 000 F Cfa

775441821

775441821","https://www.expat-dakar.com/annonce/mercedes-c43-2016-5989836","D'occasion","Mercedes-Benz","2016","Automatique","Sicap foire

Dakar","17 000 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/dd30c9e2291dd8bfd545debb8ea97449/-/horizon-files-prod/ed/picture/qkrgvqkp/ef2b24f5e4049561d22beb3b89d93e8d1ce226f9.jpg"
"1706253763-442","https://www.expat-dakar.com/voitures?page=6","Jepp Cherocke 4 cylindres 4x4 wanter
NeufJeep2015Automatique
Mermoz,
Dakar

Hier, 16:19

7 000 000 F Cfa

778535200","https://www.expat-dakar.com/annonce/jepp-cherocke-4-cylindres-4x4-wanter-5988240","Neuf","Jeep","2015","Automatique","Mermoz

Dakar","7 000 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/f1fe61f423cf7fd182dcd65e5a1db945/-/horizon-files-prod/ed/picture/qdekj22g/53631fd196eba96141582c69c83af644606de045.jpg"
"1706253765-443","https://www.expat-dakar.com/voitures?page=6","BMW X6 xdrive 35i 2016
D'occasionBMW2016Automatique
Sicap foire,
Dakar

Hier, 16:05

24 000 000 F Cfa

775441821

775441821","https://www.expat-dakar.com/annonce/bmw-x6-xdrive-35i-2016-5989844","D'occasion","BMW","2016","Automatique","Sicap foire

Dakar","24 000 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/14f45054a80836533adcba2deeb28e3b/-/horizon-files-prod/ed/picture/q6xk4mw8/f3822b62bf171317f31224d8ba7922e3b92b9f72.jpg"
"1706253768-444","https://www.expat-dakar.com/voitures?page=6","MERCEDES BENZ GLE350 2020
D'occasionMercedes-Benz2020Automatique
Almadies 2,
Dakar

Hier, 16:10

48 000 002 F Cfa

777984596","https://www.expat-dakar.com/annonce/mercedes-benz-gle350-2020-5989854","D'occasion","Mercedes-Benz","2020","Automatique","Almadies 2

Dakar","48 000 002 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/cd3f2796e799808f3329daf53e9d74fc/-/horizon-files-prod/ed/picture/qrzv40xq/9c745b59fd5208b1f3331362b2c11014bd7cacd8.jpg"
"1706253770-445","https://www.expat-dakar.com/voitures?page=6","Renault master
VenantRenault2015Manuelle
Parcelles Assainies,
Dakar

Hier, 16:16

7 500 000 F Cfa

776347296","https://www.expat-dakar.com/annonce/renault-master-5989859","Venant","Renault","2015","Manuelle","Parcelles Assainies

Dakar","7 500 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/0aded8ac01e77ae4b64dd45c02290b2e/-/horizon-files-prod/ed/picture/qj4r7w05/41f3f61a5d1635212d65d2049036a05d757a024a.jpg"
"1706253772-446","https://www.expat-dakar.com/voitures?page=6","Mercedes Benz GLE 350 2021
NeufMercedes-Benz2021Automatique
Sacré-cœur,
Dakar

Hier, 16:18

60 000 000 F Cfa

778169439

778169439","https://www.expat-dakar.com/annonce/mercedes-benz-gle-350-2021-5191454","Neuf","Mercedes-Benz","2021","Automatique","Sacré-cœur

Dakar","60 000 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/96643ed789ec0b95039581fd04996071/-/horizon-files-prod/ed/picture/qrz2v4v8/3b6fc79dc4dedc2bb1ad6b2647d7e6cd3085c1bd.jpg"
"1706253775-447","https://www.expat-dakar.com/voitures?page=6","Hyundai tucson 2015
D'occasionHyundai2015Manuelle
VDN,
Dakar

Hier, 17:13

5 300 000 F Cfa

773361670","https://www.expat-dakar.com/annonce/hyundai-tucson-2015-5215734","D'occasion","Hyundai","2015","Manuelle","VDN

Dakar","5 300 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/c088a244b0288b6c4b1da78cf612615d/-/horizon-files-prod/ed/picture/qm5m0262/621460d4dc678070eab2d69c78b401d0436c383e.jpg"
"1706253777-448","https://www.expat-dakar.com/voitures?page=6","Citroen C4 cactus 2016
VenantCitroen2015Manuelle
VDN,
Dakar

Hier, 16:32

6 500 000 F Cfa

775539171

775539171","https://www.expat-dakar.com/annonce/citroen-c4-cactus-2016-5954808","Venant","Citroen","2015","Manuelle","VDN

Dakar","6 500 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/c51e2dea07547a6b4e3a906ab7163ee1/-/horizon-files-prod/ed/picture/q8v5gmkz/9b62f178e87a25ff7b6dc9b31b25df3da3c96e96.jpg"
"1706253780-449","https://www.expat-dakar.com/voitures?page=6","HYUNDAI ELANTRA 2016
VenantHyundai2016Automatique
Plateau,
Dakar

Hier, 16:44

Vendeur vérifié

6 500 000 F Cfa

772161211","https://www.expat-dakar.com/annonce/hyundai-elantra-2016-5989881","Venant","Hyundai","2016","Automatique","Plateau

Dakar","6 500 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/2a76ec0ce3085b47307ae1174b9acf1e/-/horizon-files-prod/ed/picture/qj4r7we5/13f1e47a43dc0ad679dd6a759e914c2619efd04d.jpg"
"1706253782-450","https://www.expat-dakar.com/voitures?page=6","Citroen Berlingo 2015
VenantCitroen2015Manuelle
VDN,
Dakar

Hier, 16:44

5 700 000 F Cfa

775539171

775539171","https://www.expat-dakar.com/annonce/citroen-berlingo-2015-5989883","Venant","Citroen","2015","Manuelle","VDN

Dakar","5 700 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/e22ec87a4329dd2f451374747e316ff7/-/horizon-files-prod/ed/picture/q2jqnd6g/60790eac694fd4bfd60fa82fc3853a93ac262553.jpg"
"1706253787-451","https://www.expat-dakar.com/voitures?page=5","PEUGEOT *3008* 2016
NeufPeugeot2016Automatique
Cité Damel,
Dakar

Hier, 16:47

8 000 000 F Cfa

776913661

776316995

763010913","https://www.expat-dakar.com/annonce/peugeot-3008-2016-5988036","Neuf","Peugeot","2016","Automatique","Cité Damel

Dakar","8 000 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/47427baf9979fb0238f7cb1af53d7e26/-/horizon-files-prod/ed/picture/qkrgv692/ea3860c02a5473d2fafdeb2abb6d1302054921d6.jpg"
"1706253790-452","https://www.expat-dakar.com/voitures?page=5","Audi A8 2014 ÉDITION SPÉCIALE FULL OPTION
VenantAudi2014Automatique
Mermoz,
Dakar

Hier, 16:48

14 000 000 F Cfa

774203550","https://www.expat-dakar.com/annonce/audi-a8-2014-edition-speciale-full-option-5924619","Venant","Audi","2014","Automatique","Mermoz

Dakar","14 000 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/195334fb75ecbd52130f3d9a8d603189/-/horizon-files-prod/ed/picture/q56x9zme/58681caf25d3c2f5486561ba2229690946800d23.jpg"
"1706253792-453","https://www.expat-dakar.com/voitures?page=5","Hummer pick up 2005
D'occasionHummer2005Automatique
Mermoz,
Dakar

Hier, 16:49

10 000 000 F Cfa

774203550","https://www.expat-dakar.com/annonce/hummer-pick-up-2005-5912356","D'occasion","Hummer","2005","Automatique","Mermoz

Dakar","10 000 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/39e6b95b505af3bc3a1bc4575baf7999/-/horizon-files-prod/ed/picture/qm5p00kd/c57f4b5f1caac411a44cf97daaf76a56604b4bbd.jpg"
"1706253794-454","https://www.expat-dakar.com/voitures?page=5","Ford Edge 4 cylindres 2013 full option
D'occasionFord2013Automatique
Cité Damel,
Dakar

Hier, 16:51

6 000 000 F Cfa

787350929","https://www.expat-dakar.com/annonce/ford-edge-4-cylindres-2013-full-option-5971429","D'occasion","Ford","2013","Automatique","Cité Damel

Dakar","6 000 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/b70324860893984ec65d8d583295cfcf/-/horizon-files-prod/ed/picture/qq47gexk/5a869fc08228edbe603d8d6dc64b6a01d81456da.jpg"
"1706253797-455","https://www.expat-dakar.com/voitures?page=5","Hyundai Santafe 2013
NeufHyundai2013Automatique
Bel air,
Dakar

Hier, 16:52

7 500 000 F Cfa

774442740","https://www.expat-dakar.com/annonce/hyundai-santafe-2013-5989868","Neuf","Hyundai","2013","Automatique","Bel air

Dakar","7 500 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/1c87efb9570fb949a1d42037a390ebb0/-/horizon-files-prod/ed/picture/qv4e5qjj/bdcc8b82fa17759f04f131ef607998f95cb346a2.png"
"1706253799-456","https://www.expat-dakar.com/voitures?page=5","Mercedes GLA 250 année 2016 venant
NeufMercedes-Benz2016Automatique
Cité Damel,
Dakar

Hier, 16:52

14 500 000 F Cfa

787350929","https://www.expat-dakar.com/annonce/mercedes-gla-250-annee-2016-venant-5976045","Neuf","Mercedes-Benz","2016","Automatique","Cité Damel

Dakar","14 500 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/19ad8a875b4e70c4ee44a04eab5506d7/-/horizon-files-prod/ed/picture/q785mjwg/8acb82d5fe03ba1e2bcf2c32c585b05d8a3d4fe8.jpg"
"1706253802-457","https://www.expat-dakar.com/voitures?page=5","Mitsubishi RVR année 2017
NeufMitsubishi2017Automatique
Cité Damel,
Dakar

Hier, 16:53

11 000 000 F Cfa

787350929","https://www.expat-dakar.com/annonce/mitsubishi-rvr-annee-2017-5969529","Neuf","Mitsubishi","2017","Automatique","Cité Damel

Dakar","11 000 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/60678d716250a4e05acc00c6304751a9/-/horizon-files-prod/ed/picture/qq47gkrz/db92713022ef0b3dac9f1b3668ac7c2631f71aee.jpg"
"1706253804-458","https://www.expat-dakar.com/voitures?page=5","Citroen Ds4 2015
VenantCitroen2015Manuelle
VDN,
Dakar

Hier, 16:53

6 500 000 F Cfa

775539171

775539171","https://www.expat-dakar.com/annonce/citroen-ds4-2015-5989888","Venant","Citroen","2015","Manuelle","VDN

Dakar","6 500 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/45948f90903edcd12e4e33b92355edfc/-/horizon-files-prod/ed/picture/q6xk4m98/b434eb6605946f253c68acb229f620cf14eefefc.jpg"
"1706253806-459","https://www.expat-dakar.com/voitures?page=5","Mazda CX5 2015 AWD
VenantMazda2015Automatique
Sacré-cœur,
Dakar

Hier, 17:02

10 500 000 F Cfa

778169439

778169439","https://www.expat-dakar.com/annonce/mazda-cx5-2015-awd-5289104","Venant","Mazda","2015","Automatique","Sacré-cœur

Dakar","10 500 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/da5c874be0dcb4722555bc47cfc3c265/-/horizon-files-prod/ed/picture/q9m06ze7/e7c3cd531762379c72c9585bc8abe1e60652935f.jpg"
"1706253809-460","https://www.expat-dakar.com/voitures?page=5","Citroën c3 2016
VenantCitroen2016Manuelle
VDN,
Dakar

Hier, 17:01

4 800 000 F Cfa

775539171

775539171","https://www.expat-dakar.com/annonce/citroen-c3-2016-5989897","Venant","Citroen","2016","Manuelle","VDN

Dakar","4 800 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/0fc40cb4a59ef065a87e0c75f10cf410/-/horizon-files-prod/ed/picture/q448qmk4/2073e76bb5a3c183b595c76d3b91d5728299e450.jpg"
