marque,annee,etat,type_boite_vitesse,localite,region,prix,lien_image
Mitsubishi,2017,Neuf,Automatique,VDN,Dakar,9500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/bc1a8fcc89d0975b7899da476f610541/-/horizon-files-prod/ed/picture/q9m9g4e6/33dc8aee99f9a8efd02cff5b495aace45c0b0cc6.jpg
Peugeot,2015,D'occasion,Automatique,Almadies,Dakar,6300000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6d307f21fa1663c0a0779602a9171987/-/horizon-files-prod/ed/picture/qkrg2m5v/687b174b7c63935f5d4e0b80f90948856dba4ca7.jpg
Range Rover,2015,Venant,Automatique,Ouest foire,Dakar,15000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/7bf409652ad40596ba488065c05a66ab/-/horizon-files-prod/ed/picture/qq47g49v/efe5041d9794f02208a87144879f7e9b676a0a03.jpg
Ford,2017,D'occasion,Automatique,Mermoz,Dakar,14799999,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d6e6f61c447049994d4424d15ccbc0c6/-/horizon-files-prod/ed/picture/qdeknj6w/d897bcee2f5c14eee4ce58ef3072120748bc90b9.jpg
Mitsubishi,2015,D'occasion,Automatique,Sicap Liberté,Dakar,12500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/08bbe1504cdb930b9326d3fbce28efbe/-/horizon-files-prod/ed/picture/qwe2jeek/5bb1c08332f480e4374552887a63bb08f1924cc0.jpg
Kia,2016,Venant,Automatique,Guediawaye,Dakar,10000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/66ff8ca4699bd5331c76f038c541d632/-/horizon-files-prod/ed/picture/qwe2k4j5/0df53c37ee2d61446d2337dd13954e9f871ac405.jpg
Hyundai,2017,D'occasion,Automatique,Ouest foire,Dakar,8000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/17f6ecca0ac28f3e03b6bf28e04f3242/-/horizon-files-prod/ed/picture/q4487454/9cfa8030acb38571283a8874f56c50214b94a07f.jpg
Hyundai,2016,Venant,Automatique,Sacré-cœur,Dakar,12000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/426647bcb99bc2665cfbecb0cf2b7189/-/horizon-files-prod/ed/picture/q78598wq/4952fef8628d149a5bfbe28bb60d5e9b021c49ba.jpg
Peugeot,2015,D'occasion,Automatique,Cité Damel,Dakar,6000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f4d3aeee6a878a02ad72dc44c51fe795/-/horizon-files-prod/ed/picture/qenq2nvj/02e5a72f39c420db550c40e1f85ea15a67924cf9.jpg
Renault,2015,Venant,Automatique,Liberte 6,Dakar,7000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a6c1c57ef18e906677ef1391a91a5751/-/horizon-files-prod/ed/picture/qkrg2rgp/2e65ff70ee6bde9279c7b3729d38e130974231a4.jpg
Mercedes-Benz,2015,D'occasion,Automatique,Cité Damel,Dakar,13000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/4ac3989b88eafad8960a77ffc6140f4d/-/horizon-files-prod/ed/picture/qdek26qw/a8763325a8a770e3dd64c2ff7bb997e348f4b78c.jpg
Jeep,2014,D'occasion,Automatique,Sicap foire,Dakar,9000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/ac833400757798678e07c348f32c9bae/-/horizon-files-prod/ed/picture/q7858wvj/3f4ca046cfc813df56bfd47e30400c26e89ed57a.jpg
Hyundai,2016,Neuf,Automatique,Sacré-cœur,Dakar,13500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e1418524b624769938afed6fc874ca70/-/horizon-files-prod/ed/picture/q6x62xnj/44e3317060ad046a85faacb09c85f575b5ce418c.jpg
Peugeot,2017,Venant,Automatique,Liberte 6,Dakar,7500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a568fdc75bd3e4475630fb1efe2b5e46/-/horizon-files-prod/ed/picture/q9m9wmm7/24ac2866e435d6826e109850925abb3e73953219.jpg
Nissan,2017,Venant,Automatique,Liberte 6,Dakar,6200000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e79030063d1c669f79bdcaebff514c3a/-/horizon-files-prod/ed/picture/q0gw5ggk/e3c00ed675e9f1bb9d3f942a5bb8a5c7118f2861.jpg
Hyundai,2017,Venant,Automatique,Sacré-cœur,Dakar,13500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/52adbb7b03e16ca9bf64343c1f2a8912/-/horizon-files-prod/ed/picture/q7859885/77bdcd8630d34d5c5751512c6e9ae95e5e9cf972.jpg
Peugeot,2018,Venant,Automatique,Yoff,Dakar,16000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/5ea8d58d68a867340fd1e67a9e7d7975/-/horizon-files-prod/ed/picture/qkrg2m9z/6d5b9a8f714321191aac2118ee1e972db9c0bd19.jpg
Volkswagen,2021,Venant,Automatique,Thiaroye,Dakar,13000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/5dd3eaeb6b1ecef7bf895793e84d413f/-/horizon-files-prod/ed/picture/q7859vn5/8b9c35ce4c11d9b062f6f2eeb954288eef1c716b.jpg
Ford,2017,Venant,Automatique,Yoff,Dakar,8700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/51c2d640a90f8113b6a87a0136866f31/-/horizon-files-prod/ed/picture/qpd62pzv/8494c0082e3e2d0eed46f9ee6f85dfcb304824f2.jpg
Mercedes-Benz,2015,Venant,Automatique,Liberte 6,Dakar,8600000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d8473765d6fc69e6bdbd25bdcf3b399e/-/horizon-files-prod/ed/picture/q0gwdqmj/525ae13b7d898a42d952e5d3045a1886f2a1fdc7.jpg
Ford,2012,D'occasion,Automatique,Colobane,Dakar,3950000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/b40fcdfcd559080ffa93cbd50b50633d/-/horizon-files-prod/ed/picture/qrzv52p4/629c8b017070db98e55c2f012a4f5bc34c5f116d.jpg
Nissan,2013,D'occasion,Automatique,Colobane,Dakar,3900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/57a47ecda0bb1617d2dcdea0cee3f057/-/horizon-files-prod/ed/picture/qq47gqj6/95f205cc49f8fef480854f1f92a80c61a5b61d46.jpg
Toyota,2009,D'occasion,Automatique,Sacré-cœur,Dakar,8500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/bc5d53e12820c4e551844808309267bb/-/horizon-files-prod/ed/picture/qxj22rzn/258bb17da3353b9a70070ed077c90662ebae67ad.jpg
Ford,2014,Réconditionné,Automatique,Almadies 2,Dakar,6200000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/53213d29bcc29da38bf48d6491bcd284/-/horizon-files-prod/ed/picture/qxj2qx6v/768477ff36db50f62155391cd3d0c2e7154e5b49.jpg
Hyundai,2016,Venant,Automatique,Fass,Dakar,11500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f84f0e6a7f670afcb50a88ca31965f08/-/horizon-files-prod/ed/picture/qkrgxnqv/1965f48357e8da139b05b3d6e1a2b1ac175eda8e.jpg
Toyota,2015,Venant,Automatique,Dieuppeul,Dakar,15500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9b85a2254cbf9d038e02ae3aacb0616c/-/horizon-files-prod/ed/picture/qxj2xdrj/f608406753f619af803358e6c053c1b109039702.jpg
Ford,2020,D'occasion,Manuelle,Almadies,Dakar,12000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/ff79c72a528b6141058feb4318c6daa8/-/horizon-files-prod/ed/picture/q448r55p/3f79707b7b854a9d85c30a96e800715df0b13845.jpg
Saturn,2009,Venant,Automatique,Yoff,Dakar,3600000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/38b33cbef0abcbe9e6235a60166ded29/-/horizon-files-prod/ed/picture/qkrg2mdn/26011ef6f0f6cef50194e6219c403e6775302787.jpg
Dacia,2015,Venant,Manuelle,Keur Massar,Dakar,2700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/8fe62ee5c7f92dbb198567488048a3a7/-/horizon-files-prod/ed/picture/qv4ez8vj/afff15d767f8c20cf9f48f684260a1b04750990b.jpg
Renault,2013,D'occasion,Manuelle,Keur Massar,Dakar,4200000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/1f594807d0721dfd90df46065a3a4ca6/-/horizon-files-prod/ed/picture/qkrgx9gm/1b81460020d603c3aa23d70f13e90164477f1afa.jpg
Chrysler,2012,D'occasion,Automatique,Pikine,Dakar,4800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/b7a36ce23743fbe301197eb6aab1e160/-/horizon-files-prod/ed/picture/q4487j8r/ba97571a104135bce5133256b1b7457ff79d389e.jpg
Range Rover,2016,Venant,Automatique,Liberte 6,Dakar,28000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/7ae80d1760f696ffdf75ff5218baa885/-/horizon-files-prod/ed/picture/q0gw9zmm/c8e793d3b0fd866798209b4445d77e7dbb940025.jpg
Hyundai,2013,D'occasion,Automatique,Sangalkam,Dakar,4300000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/dd557b24ac9a77fb00debf8648add2ba/-/horizon-files-prod/ed/picture/qwe2zwd0/7f0f5aaad86b6e65043aef4d56008bacabd03a3e.jpg
Mazda,2015,D'occasion,Automatique,Hann maristes,Dakar,9000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/ee68640afee72f900279445d36fcc6a0/-/horizon-files-prod/ed/picture/qq47gq4z/7f3b389e225db4b3e7940a0f269727aa641698ea.jpg
Ford,2017,Venant,Automatique,Hann maristes,Dakar,13000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/4ae8b019664009bc436e617d3ab87e03/-/horizon-files-prod/ed/picture/qdek4rkg/433b32775831c1ef05088c62a49926f5fecf6a08.jpg
Ford,2016,Venant,Automatique,Sacré-cœur,Dakar,9500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/23fa18552f5140d998481e7a31e298f2/-/horizon-files-prod/ed/picture/qwe2wv2m/4d7a38bf01802a59c748a038e68671c44da52546.jpg
Toyota,2016,Venant,Automatique,Grand-Dakar,Dakar,33000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/5444efb4cd5135edfcbb0cf7f147f3b3/-/horizon-files-prod/ed/picture/q2jq5zjv/fa4561af28fd1e190bdce642945617b41b49478e.jpg
Hyundai,2016,Venant,Automatique,Pikine,Dakar,6700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e7493cf6d3ffc120bf8f76e827a8e3bc/-/horizon-files-prod/ed/picture/qrzv52zj/d8597d5b2293e1f3d30148cd96d306c5c2470476.jpg
Mitsubishi,2017,Venant,Automatique,Grand-Dakar,Dakar,9250000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/ad0930835a69535fc3f80145610ca675/-/horizon-files-prod/ed/picture/qkrg2mrv/2c59ba20af406e5c2618635c3cb5777c21b32aef.jpg
Dacia,2015,Venant,Manuelle,Grand-Dakar,Dakar,5700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/eabf6c50c47f50774318047ad1d6c593/or%3D0/horizon-files-prod/ed/picture/qwe2jmep/b14c8b17a4e98d11fb9ac6868f7d84cf246d3fdc.jpg
Ford,2017,Venant,Automatique,Almadies 2,Dakar,7800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c1171a7570155f4031e3591a6df17771/-/horizon-files-prod/ed/picture/qj4r6nw8/37d6b07518ec2c1eb9aa2080f0085c22f9a2ca5b.jpg
Ford,2012,D'occasion,Manuelle,Plateau,Dakar,4700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/4c81ec91ec77b1ed1676fe0971d8486a/-/horizon-files-prod/ed/picture/qj4rze6w/c0dc4a3cfc52590f1b66bdbb5b4ced66bcd87194.jpg
Ford,2014,D'occasion,Automatique,Colobane,Dakar,5300000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d7f955fcc2bf9779a6d6dbe7a20ee364/-/horizon-files-prod/ed/picture/q448pek5/892bfdf9000142acea87cdb988d36a49f5b30d36.jpg
Ford,2015,Venant,Automatique,Yoff,Dakar,11799999,https://i.roamcdn.net/hz/ed/listing-thumb-224w/45a7e431b670848f018416ef4b52c832/-/horizon-files-prod/ed/picture/q9m9g470/fc9387b4a5f38da716f31e99dc8d6d1494748529.jpg
Ford,2014,D'occasion,Automatique,Colobane,Dakar,5200000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/663e4379fb26aa202be63777935a3f31/-/horizon-files-prod/ed/picture/qwe2w6nd/7eaa54183c9fbf6b3757c6dbed35eba52a6b28ff.jpg
Ford,2011,Venant,Automatique,Colobane,Dakar,5100000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/1faf8cdee917b118475464e0583266c7/-/horizon-files-prod/ed/picture/qv4ezn62/3f984b7f904c68a54db41266ad52001c05ad643c.jpg
Mitsubishi,2015,Venant,Automatique,Colobane,Dakar,8800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c7ed50fb67a8554f4c60a620793098be/-/horizon-files-prod/ed/picture/qj4rzvew/7097427a6747f85cae8422ebb135c47a6557665b.jpg
Ford,2012,D'occasion,Automatique,Colobane,Dakar,3600000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/503ba508c246da3836ac56c927ddd887/-/horizon-files-prod/ed/picture/qrzv7den/06df59921f784555854da44f0f7ccd04e3a35156.jpg
Mazda,2015,Venant,Automatique,Hann maristes,Dakar,10500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/20b4e82c535cc09c10da0fc8da8e202d/-/horizon-files-prod/ed/picture/q8v5g9v4/09fd153c4c7436b36d09d34241f0241f50a6e748.jpg
Toyota,2010,D'occasion,Manuelle,Colobane,Dakar,3750000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/782cebba0f88c21c6cbbda80aba9f71c/-/horizon-files-prod/ed/picture/q0gwdm4m/6773f43506d492aa0f280695a4e48fdded8cb24b.jpg
Hyundai,2013,Neuf,Automatique,Mermoz,Dakar,6700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a30a66b35d04dc32e614f5a21e8e2789/-/horizon-files-prod/ed/picture/qj4rz54e/fee5d0559da7e051a9986c57c5cf2a48e01fdbe6.jpg
Volkswagen,2013,D'occasion,Automatique,Yoff,Dakar,3600000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f24d600cd30cbdc9a0cdde2b3046d7d9/-/horizon-files-prod/ed/picture/qrzv7dxn/b3f43f5d02c9c8df633cde1e50523016eab47f30.jpg
Ford,2015,Venant,Automatique,Fenêtre mermoz,Dakar,12000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/eb1d870310eed3a0144664286da07546/-/horizon-files-prod/ed/picture/qrzv7dmn/cd328134e5b75d01e2638fa2c17a940acebc5273.jpg
Hyundai,2015,Venant,Automatique,VDN,Dakar,8900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c075308b1a9dc97746146c4d1cd1337a/-/horizon-files-prod/ed/picture/q602v4v/fb148bfd9dc989f673405b5d8da7387f2c4c5de7.jpg
Ford,2013,D'occasion,Automatique,Sacré-cœur,Dakar,3100000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/34e0918251af083fd98e2a5be9c96788/-/horizon-files-prod/ed/picture/q9m9g4dw/b389f1db1f49dbd868da6c49608215281b59c63f.jpg
Hyundai,2013,D'occasion,Automatique,Mermoz,Dakar,4400000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/30013468a06d622d6ae16f3c93254e13/-/horizon-files-prod/ed/picture/qm5pn2kg/791a5753e04a1c2dcecd4b872c92de40fd8404a9.jpg
Mercedes-Benz,2022,Neuf,Automatique,Fenêtre mermoz,Dakar,33800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f670e6f402ceaa3c45d6fea4316365b5/-/horizon-files-prod/ed/picture/q785gngx/0fa3fda0737e32060d199918846bb23ea9c43e65.png
Ford,2014,Venant,Automatique,Keur Massar,Dakar,6700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6055b5686fc78b26951861142ede481f/-/horizon-files-prod/ed/picture/q6xk5gv4/9ee4f4abda1b48db088e33944fedf3c7c24cf74d.jpg
Renault,2010,D'occasion,Manuelle,Parcelles Assainies,Dakar,1950000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/b16cc7068c08eb3b2480324fd5d7dac1/-/horizon-files-prod/ed/picture/qdeknn5j/f92de062078ffe2b3833b5f3b83e7191125dcf44.jpg
Mazda,2015,Venant,Automatique,Almadies,Dakar,5800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/4f8248eb2e5b7d94a0d75fd579e44020/-/horizon-files-prod/ed/picture/qdek08r8/57eb3f777c15561f637d19804dd8412236e87f13.jpg
Hyundai,2015,Venant,Automatique,Colobane,Dakar,8900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/1c3508cafe644dfad13af319a09b8a9e/-/horizon-files-prod/ed/picture/qrzv7dqm/cb5aae5256bbceef66ff3a57acc9519201f21562.jpg
Ford,2014,D'occasion,Automatique,Colobane,Dakar,3500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/3a4f0a720d11968faadd3754964f3894/-/horizon-files-prod/ed/picture/qq476p4v/af4363d0934ff5cd7277b5bd8a863aad1510d55c.jpg
Citroen,2013,D'occasion,Manuelle,Cambérène,Dakar,3200000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/dd5f55a45552dcae565c72774d22963f/-/horizon-files-prod/ed/picture/q2jqg27k/c54d03192488784795901c86ae62b3f3d07a90c5.jpg
Land Rover,2017,D'occasion,Automatique,Ouest foire,Dakar,11200000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/488ab300ecb138aa39084ce976970e47/-/horizon-files-prod/ed/picture/qv4ez2nj/620fb39617762ae6c79f2c6f9593e76581201568.jpg
BMW,2010,D'occasion,Manuelle,Colobane,Dakar,2450000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/43a53aec1620fc3ae96ec3e47f63f1c6/-/horizon-files-prod/ed/picture/q9m9g9gw/ac9ef3f5e11771053694d05fa87fd570079ed8f2.jpg
Jeep,2015,D'occasion,Automatique,Ouest foire,Dakar,11500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/fef67a52a12179e7b624d1cb92b801e1/-/horizon-files-prod/ed/picture/qj4rznv5/3034789bf36476f5b427a04804074fbde6eb0b31.jpg
Peugeot,2020,Venant,Manuelle,Ouest foire,Dakar,16000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/07901f25cd11bfe1b4301c0ee2dd2233/-/horizon-files-prod/ed/picture/q8v5gj56/d336af22ebb7779b8a90299e69114461fea34b72.jpg
Ford,2018,Venant,Automatique,Ouest foire,Dakar,13500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d5ba186c326293f67574c63034e711dd/-/horizon-files-prod/ed/picture/qgq98vkr/f5c8ae44fae7d1b05e3c95ec6703cf584f3fb41d.jpg
Kia,2016,Venant,Automatique,Liberte 6,Dakar,9500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6fc6bc6bf9e6f32169bcbe2bd683788c/-/horizon-files-prod/ed/picture/qwe2g8rg/1be879298844cf82fb0a5acfa37b60f3be60303e.jpg
Chevrolet,2012,D'occasion,Automatique,Sacré-cœur,Dakar,2700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a0fb6aa9bbea8da79e38607cca7a94c8/-/horizon-files-prod/ed/picture/qngxwzd9/b8113e804fb9dd9eb7ff05bd1f244090c5b5e0bc.jpg
Toyota,2011,D'occasion,Manuelle,Yeumbeul,Dakar,5000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/618c91b6d0f4495476ca825dfc3d5653/-/horizon-files-prod/ed/picture/q785ge4g/b25c2f21aec63a5562ed2b5d80a871ab85470e2f.jpg
Toyota,2018,D'occasion,Automatique,Yoff,Dakar,40000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/7232b06eb9459153c4dadf7e90eb1f0f/-/horizon-files-prod/ed/picture/q56xgeqp/07473436f27b8645fdf5724b07bec832c378ac07.jpg
Nissan,2012,D'occasion,Manuelle,Ngor,Dakar,3500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e75fe88dc93250cb55f9a903e7cc8888/-/horizon-files-prod/ed/picture/q9m9gpnj/620638f33ede458aa3d8650fa49e6a52487cf859.jpg
Hyundai,2019,Venant,Automatique,Sicap Liberté,Dakar,18900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/7f68091d533230c237a5e3ea147099ef/-/horizon-files-prod/ed/picture/q0gwderg/77a513bb91a0a754e4579a92ad497ea30891d5fb.jpg
Toyota,2015,Venant,Automatique,Liberte 6 extension,Dakar,12900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/eeddddea8c5fb3277803b0cd42573634/-/horizon-files-prod/ed/picture/q8v5gewp/c69fba57508ca0be1b166fcafc3b9656e55fc321.jpg
Toyota,2019,D'occasion,Automatique,Plateau,Dakar,28000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/79dfef60657ff686c75441c57087e00e/-/horizon-files-prod/ed/picture/qj4rzwqg/df63bc811675d95ca8418cf3cdc06dede9ac29b1.jpg
Hyundai,2013,D'occasion,Automatique,Liberte 6,Dakar,4900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/4fb05e60f7cc27ab76137c02f48ba5a3/-/horizon-files-prod/ed/picture/q0gwdqxk/a3f870f7a0a34017b7f43de043d00237f6157ed7.jpg
Kia,2012,D'occasion,Automatique,Keur Massar,Dakar,3700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/257b6b6f53828b52fe0f9c9ecdcfc905/-/horizon-files-prod/ed/picture/q785gkmd/4d24a89fe85a7f66e54e1eafee88b37881c60ed3.jpg
Nissan,2013,Venant,Automatique,Ouest foire,Dakar,5250000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c1a89342d88d0d90de22b237457c8ef6/-/horizon-files-prod/ed/picture/qngxwm2g/89670e227bcadbaf58053dac6e2dc86c47ce8442.jpg
Jeep,2020,Venant,Automatique,Guediawaye,Dakar,15500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a5049204965cbdb84b49dc595bb11dfb/-/horizon-files-prod/ed/picture/qkrg0w6n/21e7eddc250e28a94bc55618ea37a48a29d6c8c3.jpg
Nissan,2013,D'occasion,Manuelle,Plateau,Dakar,4500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/8089840e3f78d50b0011d3544f7ea39f/-/horizon-files-prod/ed/picture/qv4ez2e5/78553bcff680f8045717162023259471c4041183.jpg
Ford,2012,D'occasion,Automatique,Plateau,Dakar,6000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/4b9f93fbac95d40ce79d2791df80d18f/-/horizon-files-prod/ed/picture/qq476m7e/926ded70a49ba85d678f167934a3c5d30ac04071.jpg
Kia,2016,Venant,Automatique,Avenue Bourguiba,Dakar,10800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a2aa1f69ad7f85488119931033dac241/-/horizon-files-prod/ed/picture/qq47d45e/9b80a1958d302d9bbb465c4464890aa83d7e4a2f.jpg
BMW,2015,Venant,Automatique,Avenue Bourguiba,Dakar,13800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/5a77ee750ca5da50d85ce73780dae22d/-/horizon-files-prod/ed/picture/q6xkxmdn/907bc4fcf185716e573f04c2336364a8c7eca0e2.jpg
Autres,2008,D'occasion,Manuelle,Sicap Liberté,Dakar,2800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/de4540120e603c817efb4d51e86b0a26/-/horizon-files-prod/ed/picture/qdekeg60/f43146489e14eba76ca6199303583c80e01fe7b5.jpg
Hyundai,2015,Venant,Automatique,Sicap Liberté,Dakar,6300000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/5f5eb885313110243489291ffe614867/-/horizon-files-prod/ed/picture/qv4ekd5m/6dd55c33d337036b99efd6a7632e020763c2dea8.jpg
Mitsubishi,2018,D'occasion,Manuelle,Sicap Liberté,Dakar,18000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e23ca19d50e2d01905143158927a250c/-/horizon-files-prod/ed/picture/qzv40r5v/b9fdcf9da6f0de71b1993746acc5c37fff1f6f87.jpg
Hyundai,2015,Neuf,Automatique,Liberte 6,Dakar,11000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a6093b1bdea8df61d5e959bfa4445609/-/horizon-files-prod/ed/picture/q56x95pe/0160c88b073eb305d917cec903b8cb312f825b32.jpg
Ford,2022,Neuf,Automatique,Nord foire,Dakar,32000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/2d906a4c2cdd2bf26dca9400e010d723/-/horizon-files-prod/ed/picture/q9m9jx08/f2a4e736f1b0d72f274edbfb039b8a236a67b203.jpg
Ford,2016,D'occasion,Automatique,Almadies,Dakar,9500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/ed5cf501c8305c7749c00828b696c9c5/-/horizon-files-prod/ed/picture/qdekd0v7/05356708a2eaf631f19d186bc7d104c015aabc2d.jpg
Peugeot,2021,D'occasion,Automatique,Keur Massar,Dakar,13000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/3a03413e80cf042cf347144985912c79/-/horizon-files-prod/ed/picture/q4488vzz/27443de20f092e21578bf18e8e5d66bc6d5eb866.jpg
Kia,2017,D'occasion,Manuelle,Fann,Dakar,4500,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6f1e58316b4082f34793221c1a354209/-/horizon-files-prod/ed/picture/q0gw95jk/9f76bc12d46188cfdfa0b2f4ffe4b8609f3770ea.jpg
Kia,2012,D'occasion,Automatique,Liberte 6,Dakar,5900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9d7ec2e1d1762394994871de636f7c9d/-/horizon-files-prod/ed/picture/qzvdxn69/fd706c857f9c2cc325a402829a83f439d6dcfb85.jpg
Ford,2013,D'occasion,Automatique,Liberte 6,Dakar,3200000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/884409f5f4925270f71650efdd7ba692/-/horizon-files-prod/ed/picture/q2jqge52/70053379c8a99179599ca0e4114abc1cb7351d6b.jpg
Honda,2012,Neuf,Automatique,Liberte 6,Dakar,2900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/4198cb8356540cdd00389a2186ee043f/-/horizon-files-prod/ed/picture/qrzv7p5n/d0a2468a81ac813a5158e5da0fe5f5fcfe001f5d.jpg
Hyundai,2017,Neuf,Automatique,Liberte 6,Dakar,13800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0fac3182785ec4dc8446035e44bdc2fe/-/horizon-files-prod/ed/picture/q6xk5e5p/c293ebbfced529561217e196281b33b6841c02f9.jpg
Toyota,2015,Venant,Automatique,Sacré-cœur,Dakar,18000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e110375cd8c251697262d2664e990a05/-/horizon-files-prod/ed/picture/qv4ez792/e257125af414a586378bf6ccfc2511971db08037.jpg
Hyundai,2017,Venant,Automatique,Sacré-cœur,Dakar,13500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c281a21096a058f933f77bb7d723bb27/-/horizon-files-prod/ed/picture/q448pz65/0b10ad8e77152ab9a02742be8d887e92765d92da.jpg
Hyundai,2017,Neuf,Automatique,Point-e,Dakar,11500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/60bc0fc208e2e946841f882cd91184b9/-/horizon-files-prod/ed/picture/q448pzr9/301541d21514017b644706d99ae41d898d76b6d4.jpg
